Day,曲順,候補曲ID,披露期待ポイント,曲順補正済み披露期待ポイント,日付別補正済みポイント累計,補正済みポイント累計,楽曲名,キャスト
1,20,29,7.0,12.185185185185185,161.77397910731244,161.77397910731244,空想文学少女,伊藤美来
1,21,22,7.0,12.444444444444443,174.21842355175687,174.21842355175687,...In The Name Of。 ...LOVE?,阿部里果
1,22,25,7.0,12.703703703703704,186.92212725546057,186.92212725546057,piece of cake,雨宮天、平山笑美
1,23,13,8.25,15.277777777777779,202.19990503323834,202.19990503323834,花びらメモリーズ,大関英里、藤井ゆきよ、渡部恵子、南早紀
1,24,26,7.0,13.222222222222221,215.42212725546057,215.42212725546057,あのね、聞いてほしいことがあるんだ,田村奈央
1,25,28,7.0,13.481481481481483,228.90360873694206,228.90360873694206,ビギナーズ☆ストライク,斉藤佑圭
1,26,16,8.0,15.703703703703702,244.60731244064576,244.60731244064576,ミスティック・セレモニーへの招待状,Machico、小岩井ことり、木戸衣吹、平山笑美
1,27,12,8.25,16.5,261.1073124406457,261.1073124406457,クルリウタ,角元明日香、小笠原早紀、雨宮天、野村香菜子、香里有佐
2,1,116,4.0,4.148148148148148,4.148148148148148,265.2554605887939,オーディナリィ・クローバー,田所あずさ、夏川椎菜、桐谷蝶々、山口立花子、香里有佐
2,2,83,4.875,5.236111111111111,9.38425925925926,270.49157169990497,Marionetteは眠らない,Machico、平山笑美、愛美
2,3,111,4.0,4.444444444444445,13.828703703703704,274.9360161443494,Sweet Sweet Soul,麻倉もも、小笠原早紀、稲川英里
2,4,46,6.0,6.888888888888889,20.717592592592595,281.82490503323834,vivid color,駒形友梨
2,5,56,6.0,7.111111111111111,27.828703703703706,288.9360161443494,メメント？モメント♪ルルルルル☆,山崎はるか、諏訪彩花、桐谷蝶々
2,6,147,3.0,3.666666666666667,31.495370370370374,292.6026828110161,サンリズム・オーケストラ♪,Machico、角元明日香、大関英里、夏川椎菜、中村温姫、原嶋あかり、郁原ゆう、田村奈央、木戸衣吹、渡部優衣、浜崎奈々、山口立花子、香里有佐
2,7,130,4.0,5.037037037037037,36.53240740740741,297.6397198480531,教えてlast note…,近藤唯
2,8,41,6.0,7.777777777777778,44.31018518518519,305.4174976258309,dear...,髙橋ミナミ
2,9,50,6.0,8.0,52.31018518518519,313.4174976258309,カンパリーナ♡,野村香菜子、末柄里恵、平山笑美
2,10,52,6.0,8.222222222222221,60.53240740740741,321.6397198480531,ショコラブル＊イブ,山崎はるか、藤井ゆきよ、小笠原早紀、夏川椎菜、駒形友梨
2,11,43,6.0,8.444444444444445,68.97685185185186,330.0841642924976,Precious Grain,田所あずさ
2,12,58,6.0,8.666666666666666,77.64351851851853,338.75083095916426,創造は始まりの風を連れて,麻倉もも、中村温姫、伊藤美来、村川梨衣、小岩井ことり
2,13,15,8.0,11.851851851851851,89.49537037037038,350.6026828110161,Vacation VS Summer 〜ナツとヤスミのアンビバレント！〜,諏訪彩花、稲川英里、浜崎奈々、南早紀
2,14,27,7.0,10.62962962962963,100.12500000000001,361.2323124406457,エスケープ,藤井ゆきよ、愛美
2,15,18,8.0,12.444444444444445,112.56944444444446,373.6767568850902,夢みがちBride,上田麗奈、渡部優衣、桐谷蝶々、阿部里果
2,16,32,6.6,10.511111111111111,123.08055555555556,384.1878679962013,ワールド・アスレチック・COOK-KING 〜勝者必食！？スポ食の秋〜,大関英里、原嶋あかり、戸田めぐみ、近藤唯
2,17,60,6.0,9.777777777777779,132.85833333333335,393.9656457739791,春風満帆スターティング,田所あずさ、浜崎奈々、斉藤佑圭
2,18,63,6.0,10.0,142.85833333333335,403.9656457739791,矛盾の月,小岩井ことり、郁原ゆう、南早紀
2,19,8,10.0,17.037037037037038,159.8953703703704,421.00268281101614,オレンジノキオク,種田梨沙、藤井ゆきよ、伊藤美来、稲川英里、末柄里恵
2,20,68,5.0,8.703703703703704,168.59907407407408,429.70638651471984,catch my feeling,中村温姫、村川梨衣、渡部優衣、野村香菜子、髙橋ミナミ、渡部恵子
2,21,1,10.0,17.77777777777778,186.37685185185185,447.4841642924976,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
2,22,4,10.0,18.14814814814815,204.525,465.63231244064576,Unknown Boxの開き方,角元明日香、諏訪彩花、郁原ゆう、田村奈央、斉藤佑圭
2,23,3,10.0,18.51851851851852,223.0435185185185,484.1508309591643,Sing a Wing Song,種田梨沙
2,24,19,8.0,15.11111111111111,238.15462962962962,499.2619420702754,解夏傀儡,原嶋あかり、髙橋ミナミ、阿部里果、渡部恵子
2,25,6,10.0,19.25925925925926,257.4138888888889,518.5212013295346,アイドルは、かく語りき,村川梨衣
2,26,9,10.0,19.629629629629626,277.0435185185185,538.1508309591643,美！美！美！ビルドUP!!,上田麗奈
2,27,10,10.0,20.0,297.0435185185185,558.1508309591643,ミステイク・マーダー！,山崎はるか、種田梨沙、伊藤美来、雨宮天、末柄里恵
