Day,曲順,候補曲ID,披露期待ポイント,曲順補正済み披露期待ポイント,日付別補正済みポイント累計,補正済みポイント累計,楽曲名,キャスト
1,26,12,8.25,16.194444444444443,245.2359211775879,245.2359211775879,クルリウタ,角元明日香、小笠原早紀、雨宮天、野村香菜子、香里有佐
1,27,13,8.25,16.5,261.7359211775879,261.7359211775879,花びらメモリーズ,大関英里、藤井ゆきよ、渡部恵子、南早紀
2,1,116,4.0,4.148148148148148,4.148148148148148,265.88406932573605,オーディナリィ・クローバー,田所あずさ、夏川椎菜、桐谷蝶々、山口立花子、香里有佐
2,2,117,4.0,4.296296296296296,8.444444444444443,270.18036562203235,スタートリップ,愛美
2,3,72,5.0,5.555555555555555,13.999999999999998,275.7359211775879,P.S I Love You,小岩井ことり、野村香菜子、近藤唯
2,4,41,6.0,6.888888888888889,20.888888888888886,282.6248100664768,dear...,髙橋ミナミ
2,5,147,3.0,3.5555555555555554,24.444444444444443,286.18036562203235,サンリズム・オーケストラ♪,Machico、角元明日香、大関英里、夏川椎菜、中村温姫、原嶋あかり、郁原ゆう、田村奈央、木戸衣吹、渡部優衣、浜崎奈々、山口立花子、香里有佐
2,6,87,4.5,5.5,29.944444444444443,291.68036562203235,KING of SPADE,小笠原早紀、末柄里恵、南早紀
2,7,56,6.0,7.555555555555555,37.5,299.2359211775879,メメント？モメント♪ルルルルル☆,山崎はるか、諏訪彩花、桐谷蝶々
2,8,131,4.0,5.185185185185185,42.68518518518518,304.42110636277306,餞の鳥,田所あずさ、愛美
2,9,58,6.0,8.0,50.68518518518518,312.42110636277306,創造は始まりの風を連れて,麻倉もも、中村温姫、伊藤美来、村川梨衣、小岩井ことり
2,10,38,6.0,8.222222222222221,58.907407407407405,320.6433285849953,Bonnes! Bonnes!! Vacances!!!,Machico、大関英里、浜崎奈々
2,11,52,6.0,8.444444444444445,67.35185185185185,329.08777302943975,ショコラブル＊イブ,山崎はるか、藤井ゆきよ、小笠原早紀、夏川椎菜、駒形友梨
2,12,18,8.0,11.555555555555555,78.9074074074074,340.6433285849953,夢みがちBride,上田麗奈、渡部優衣、桐谷蝶々、阿部里果
2,13,43,6.0,8.88888888888889,87.79629629629629,349.5322174738842,Precious Grain,田所あずさ
2,14,31,6.666666666666667,10.123456790123457,97.91975308641975,359.65567426400764,聖ミリオン女学園校歌,近藤唯、斉藤佑圭
2,15,8,10.0,15.555555555555555,113.4753086419753,375.2112298195632,オレンジノキオク,種田梨沙、藤井ゆきよ、伊藤美来、稲川英里、末柄里恵
2,16,68,5.0,7.962962962962963,121.43827160493827,383.1741927825262,catch my feeling,中村温姫、村川梨衣、渡部優衣、野村香菜子、髙橋ミナミ、渡部恵子
2,17,25,7.0,11.407407407407408,132.84567901234567,394.58160018993357,piece of cake,雨宮天、平山笑美
2,18,14,8.0,13.333333333333332,146.179012345679,407.9149335232669,Dance in the Light,駒形友梨、戸田めぐみ、山口立花子、斉藤佑圭
2,19,15,8.0,13.62962962962963,159.80864197530863,421.5445631528965,Vacation VS Summer 〜ナツとヤスミのアンビバレント！〜,諏訪彩花、稲川英里、浜崎奈々、南早紀
2,20,19,8.0,13.925925925925926,173.73456790123456,435.4704890788224,解夏傀儡,原嶋あかり、髙橋ミナミ、阿部里果、渡部恵子
2,21,16,8.0,14.222222222222221,187.95679012345678,449.69271130104465,ミスティック・セレモニーへの招待状,Machico、小岩井ことり、木戸衣吹、平山笑美
2,22,10,10.0,18.14814814814815,206.10493827160494,467.8408594491928,ミステイク・マーダー！,山崎はるか、種田梨沙、伊藤美来、雨宮天、末柄里恵
2,23,9,10.0,18.51851851851852,224.62345679012344,486.35937796771134,美！美！美！ビルドUP!!,上田麗奈
2,24,4,10.0,18.88888888888889,243.51234567901233,505.24826685660025,Unknown Boxの開き方,角元明日香、諏訪彩花、郁原ゆう、田村奈央、斉藤佑圭
2,25,6,10.0,19.25925925925926,262.7716049382716,524.5075261158595,アイドルは、かく語りき,村川梨衣
2,26,3,10.0,19.629629629629626,282.4012345679012,544.1371557454892,Sing a Wing Song,種田梨沙
2,27,1,10.0,20.0,302.4012345679012,564.1371557454892,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
