Day,曲順,候補曲ID,披露期待ポイント,曲順補正済み披露期待ポイント,日付別補正済みポイント累計,補正済みポイント累計,楽曲名,キャスト
1,19,12,8.25,14.055555555555555,148.79629629629628,148.79629629629628,クルリウタ,角元明日香、小笠原早紀、雨宮天、野村香菜子、香里有佐
1,20,13,8.25,14.36111111111111,163.1574074074074,163.1574074074074,花びらメモリーズ,大関英里、藤井ゆきよ、渡部恵子、南早紀
1,21,22,7.0,12.444444444444443,175.60185185185185,175.60185185185185,...In The Name Of。 ...LOVE?,阿部里果
1,22,28,7.0,12.703703703703704,188.30555555555554,188.30555555555554,ビギナーズ☆ストライク,斉藤佑圭
1,23,47,6.0,11.11111111111111,199.41666666666666,199.41666666666666,WHY?,山口立花子
1,24,21,7.6923076923076925,14.52991452991453,213.94658119658118,213.94658119658118,サウンド・オブ・ビギニング,Machico、麻倉もも、中村温姫、渡部優衣、野村香菜子、稲川英里、桐谷蝶々、渡部恵子
1,25,30,6.923076923076923,13.333333333333334,227.27991452991452,227.27991452991452,Supersonic Booster!,角元明日香、夏川椎菜、伊藤美来、田村奈央、阿部里果、平山笑美、愛美
1,26,20,7.6923076923076925,15.099715099715098,242.37962962962962,242.37962962962962,オレンジ・エピソード,大関英里、駒形友梨、小岩井ことり、雨宮天、木戸衣吹、浜崎奈々、斉藤佑圭、南早紀
1,27,11,8.333333333333334,16.666666666666668,259.0462962962963,259.0462962962963,Like twinkling STARS,山崎はるか、藤井ゆきよ、小笠原早紀、原嶋あかり、郁原ゆう、末柄里恵、近藤唯、山口立花子、香里有佐
2,1,160,2.0,2.074074074074074,2.074074074074074,261.1203703703704,Hang In There!,大関英里、渡部優衣
2,2,131,4.0,4.296296296296296,6.37037037037037,265.4166666666667,餞の鳥,田所あずさ、愛美
2,3,114,4.0,4.444444444444445,10.814814814814815,269.86111111111114,White Vows,野村香菜子、髙橋ミナミ、末柄里恵、山口立花子、香里有佐
2,4,56,6.0,6.888888888888889,17.703703703703702,276.75000000000006,メメント？モメント♪ルルルルル☆,山崎はるか、諏訪彩花、桐谷蝶々
2,5,111,4.0,4.7407407407407405,22.444444444444443,281.4907407407408,Sweet Sweet Soul,麻倉もも、小笠原早紀、稲川英里
2,6,49,6.0,7.333333333333334,29.77777777777778,288.82407407407413,はぴ！やば！まいまいんど！,夏川椎菜、田村奈央、愛美
2,7,72,5.0,6.296296296296297,36.074074074074076,295.12037037037044,P.S I Love You,小岩井ことり、野村香菜子、近藤唯
2,8,37,6.4,8.296296296296296,44.370370370370374,303.41666666666674,紙・心・ペン・心 - SHISHINPENSHIN -,駒形友梨、村川梨衣、浜崎奈々、平山笑美
2,9,51,6.0,8.0,52.370370370370374,311.41666666666674,ゲキテキ！ムテキ！恋したい！,角元明日香、中村温姫、原嶋あかり
2,10,116,4.0,5.481481481481481,57.851851851851855,316.8981481481482,オーディナリィ・クローバー,田所あずさ、夏川椎菜、桐谷蝶々、山口立花子、香里有佐
2,11,63,6.0,8.444444444444445,66.2962962962963,325.34259259259267,矛盾の月,小岩井ことり、郁原ゆう、南早紀
2,12,38,6.0,8.666666666666666,74.96296296296298,334.00925925925935,Bonnes! Bonnes!! Vacances!!!,Machico、大関英里、浜崎奈々
2,13,31,6.666666666666667,9.876543209876543,84.83950617283952,343.8858024691359,聖ミリオン女学園校歌,近藤唯、斉藤佑圭
2,14,52,6.0,9.11111111111111,93.95061728395063,352.996913580247,ショコラブル＊イブ,山崎はるか、藤井ゆきよ、小笠原早紀、夏川椎菜、駒形友梨
2,15,18,8.0,12.444444444444445,106.39506172839508,365.44135802469145,夢みがちBride,上田麗奈、渡部優衣、桐谷蝶々、阿部里果
2,16,65,6.0,9.555555555555555,115.95061728395063,374.996913580247,（※「悪役？令嬢」楽曲）,田所あずさ、村川梨衣、木戸衣吹
2,17,15,8.0,13.037037037037038,128.98765432098767,388.03395061728406,Vacation VS Summer 〜ナツとヤスミのアンビバレント！〜,諏訪彩花、稲川英里、浜崎奈々、南早紀
2,18,10,10.0,16.666666666666664,145.65432098765433,404.70061728395075,ミステイク・マーダー！,山崎はるか、種田梨沙、伊藤美来、雨宮天、末柄里恵
2,19,19,8.0,13.62962962962963,159.28395061728395,418.33024691358037,解夏傀儡,原嶋あかり、髙橋ミナミ、阿部里果、渡部恵子
2,20,9,10.0,17.40740740740741,176.69135802469137,435.73765432098776,美！美！美！ビルドUP!!,上田麗奈
2,21,7,10.0,17.77777777777778,194.46913580246914,453.51543209876553,エンダーエンダー,Machico、麻倉もも、中村温姫、戸田めぐみ、平山笑美
2,22,8,10.0,18.14814814814815,212.6172839506173,471.6635802469137,オレンジノキオク,種田梨沙、藤井ゆきよ、伊藤美来、稲川英里、末柄里恵
2,23,6,10.0,18.51851851851852,231.1358024691358,490.1820987654322,アイドルは、かく語りき,村川梨衣
2,24,4,10.0,18.88888888888889,250.02469135802468,509.07098765432113,Unknown Boxの開き方,角元明日香、諏訪彩花、郁原ゆう、田村奈央、斉藤佑圭
2,25,1,10.0,19.25925925925926,269.28395061728395,528.3302469135804,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
2,26,5,10.0,19.629629629629626,288.91358024691357,547.95987654321,わたしは花、あなたは太陽,伊藤美来、髙橋ミナミ、渡部恵子
2,27,3,10.0,20.0,308.91358024691357,567.95987654321,Sing a Wing Song,種田梨沙
