Day,曲順,候補曲ID,披露期待ポイント,曲順補正済み披露期待ポイント,日付別補正済みポイント累計,補正済みポイント累計,楽曲名,キャスト
1,1,149,3.0,3.1111111111111107,3.1111111111111107,3.1111111111111107,ファンタジスタ・カーニバル,角元明日香
1,2,143,3.0,3.222222222222222,6.333333333333332,6.333333333333332,SUPER SIZE LOVE!!,大関英里
1,3,151,3.0,3.3333333333333335,9.666666666666666,9.666666666666666,ランニング・ハイッ,郁原ゆう、田村奈央、渡部優衣
1,4,155,3.0,3.4444444444444446,13.11111111111111,13.11111111111111,未来飛行,山崎はるか
1,5,144,3.0,3.5555555555555554,16.666666666666664,16.666666666666664,アニマル☆ステイション！,原嶋あかり
1,6,99,4.0,4.888888888888889,21.555555555555554,21.555555555555554,Everlasting,藤井ゆきよ、小岩井ことり、野村香菜子、山口立花子
1,7,111,4.0,5.037037037037037,26.59259259259259,26.59259259259259,Sweet Sweet Soul,麻倉もも、小笠原早紀、稲川英里
1,8,110,4.0,5.185185185185185,31.77777777777778,31.77777777777778,STEREOPHONIC ISOTONIC <req.>,中村温姫
1,9,67,5.2,6.933333333333334,38.71111111111111,38.71111111111111,シークレットジュエル 〜魅惑の金剛石〜,山崎はるか、桐谷蝶々、渡部恵子、香里有佐
1,10,84,4.875,6.680555555555555,45.391666666666666,45.391666666666666,カワラナイモノ,駒形友梨、浜崎奈々、近藤唯
1,11,71,5.0,7.037037037037037,52.428703703703704,52.428703703703704,Home is a coming now!,渡部優衣
1,12,39,6.0,8.666666666666666,61.09537037037037,61.09537037037037,CHEER UP! HEARTS UP! <req.>,夏川椎菜、木戸衣吹、愛美
1,13,80,5.0,7.4074074074074066,68.50277777777778,68.50277777777778,電波感傷,南早紀、香里有佐
1,14,77,5.0,7.5925925925925934,76.09537037037038,76.09537037037038,バトンタッチ,麻倉もも、小笠原早紀、駒形友梨、原嶋あかり、桐谷蝶々
1,15,50,6.0,9.333333333333334,85.4287037037037,85.4287037037037,カンパリーナ♡,野村香菜子、末柄里恵、平山笑美
1,16,38,6.0,9.555555555555555,94.98425925925926,94.98425925925926,Bonnes! Bonnes!! Vacances!!!,Machico、大関英里、浜崎奈々
1,17,40,6.0,9.777777777777779,104.76203703703703,104.76203703703703,dans l'obscurité <req.>,夏川椎菜、中村温姫、伊藤美来、阿部里果、斉藤佑圭
1,18,26,7.0,11.666666666666666,116.4287037037037,116.4287037037037,あのね、聞いてほしいことがあるんだ,田村奈央
1,19,27,7.0,11.925925925925926,128.35462962962964,128.35462962962964,エスケープ,藤井ゆきよ、愛美
1,20,16,8.0,13.925925925925926,142.28055555555557,142.28055555555557,ミスティック・セレモニーへの招待状 <req.>,Machico、小岩井ことり、木戸衣吹、平山笑美
1,21,22,7.0,12.444444444444443,154.72500000000002,154.72500000000002,...In The Name Of。 ...LOVE?,阿部里果
1,22,53,6.0,10.88888888888889,165.6138888888889,165.6138888888889,スペードのQ <req.>,郁原ゆう、雨宮天、斉藤佑圭
1,23,47,6.0,11.11111111111111,176.72500000000002,176.72500000000002,WHY?,山口立花子
1,24,21,7.6923076923076925,14.52991452991453,191.25491452991454,191.25491452991454,サウンド・オブ・ビギニング,Machico、麻倉もも、中村温姫、渡部優衣、野村香菜子、稲川英里、桐谷蝶々、渡部恵子
1,25,30,6.923076923076923,13.333333333333334,204.5882478632479,204.5882478632479,Supersonic Booster!,角元明日香、夏川椎菜、伊藤美来、田村奈央、阿部里果、平山笑美、愛美
1,26,20,7.6923076923076925,15.099715099715098,219.68796296296298,219.68796296296298,オレンジ・エピソード,大関英里、駒形友梨、小岩井ことり、雨宮天、木戸衣吹、浜崎奈々、斉藤佑圭、南早紀
