Day,曲順,候補曲ID,披露期待ポイント,曲順補正済み披露期待ポイント,日付別補正済みポイント累計,補正済みポイント累計,楽曲名,キャスト
1,26,13,8.25,16.194444444444443,247.6881528964862,247.6881528964862,花びらメモリーズ,大関英里、藤井ゆきよ、渡部恵子、南早紀
1,27,12,8.25,16.5,264.1881528964862,264.1881528964862,クルリウタ,角元明日香、小笠原早紀、雨宮天、野村香菜子、香里有佐
2,1,117,4.0,4.148148148148148,4.148148148148148,268.33630104463435,スタートリップ,愛美
2,2,147,3.0,3.222222222222222,7.37037037037037,271.5585232668566,サンリズム・オーケストラ♪,Machico、角元明日香、大関英里、夏川椎菜、中村温姫、原嶋あかり、郁原ゆう、田村奈央、木戸衣吹、渡部優衣、浜崎奈々、山口立花子、香里有佐
2,3,87,4.5,5.0,12.37037037037037,276.5585232668566,KING of SPADE,小笠原早紀、末柄里恵、南早紀
2,4,72,5.0,5.7407407407407405,18.11111111111111,282.29926400759734,P.S I Love You,小岩井ことり、野村香菜子、近藤唯
2,5,56,6.0,7.111111111111111,25.22222222222222,289.41037511870843,メメント？モメント♪ルルルルル☆,山崎はるか、諏訪彩花、桐谷蝶々
2,6,131,4.0,4.888888888888889,30.11111111111111,294.29926400759734,餞の鳥,田所あずさ、愛美
2,7,41,6.0,7.555555555555555,37.666666666666664,301.8548195631529,dear...,髙橋ミナミ
2,8,64,6.0,7.777777777777778,45.44444444444444,309.63259734093066,赤い世界が消える頃,大関英里、木戸衣吹、阿部里果、近藤唯、平山笑美
2,9,52,6.0,8.0,53.44444444444444,317.63259734093066,ショコラブル＊イブ,山崎はるか、藤井ゆきよ、小笠原早紀、夏川椎菜、駒形友梨
2,10,26,7.0,9.592592592592592,63.03703703703704,327.22518993352327,あのね、聞いてほしいことがあるんだ,田村奈央
2,11,58,6.0,8.444444444444445,71.48148148148148,335.6696343779677,創造は始まりの風を連れて,麻倉もも、中村温姫、伊藤美来、村川梨衣、小岩井ことり
2,12,38,6.0,8.666666666666666,80.14814814814815,344.3363010446344,Bonnes! Bonnes!! Vacances!!!,Machico、大関英里、浜崎奈々
2,13,116,4.0,5.925925925925926,86.07407407407408,350.26222697056033,オーディナリィ・クローバー,田所あずさ、夏川椎菜、桐谷蝶々、山口立花子、香里有佐
2,14,25,7.0,10.62962962962963,96.70370370370371,360.89185660018995,piece of cake,雨宮天、平山笑美
2,15,8,10.0,15.555555555555555,112.25925925925927,376.4474121557455,オレンジノキオク,種田梨沙、藤井ゆきよ、伊藤美来、稲川英里、末柄里恵
2,16,9,10.0,15.925925925925926,128.1851851851852,392.3733380816714,美！美！美！ビルドUP!!,上田麗奈
2,17,68,5.0,8.148148148148149,136.33333333333334,400.5214862298196,catch my feeling,中村温姫、村川梨衣、渡部優衣、野村香菜子、髙橋ミナミ、渡部恵子
2,18,14,8.0,13.333333333333332,149.66666666666669,413.8548195631529,Dance in the Light,駒形友梨、戸田めぐみ、山口立花子、斉藤佑圭
2,19,43,6.0,10.222222222222221,159.8888888888889,424.0770417853751,Precious Grain,田所あずさ
2,20,15,8.0,13.925925925925926,173.81481481481484,438.00296771130104,Vacation VS Summer 〜ナツとヤスミのアンビバレント！〜,諏訪彩花、稲川英里、浜崎奈々、南早紀
2,21,18,8.0,14.222222222222221,188.03703703703707,452.22518993352327,夢みがちBride,上田麗奈、渡部優衣、桐谷蝶々、阿部里果
2,22,10,10.0,18.14814814814815,206.18518518518522,470.3733380816714,ミステイク・マーダー！,山崎はるか、種田梨沙、伊藤美来、雨宮天、末柄里恵
2,23,6,10.0,18.51851851851852,224.70370370370375,488.89185660018995,アイドルは、かく語りき,村川梨衣
2,24,4,10.0,18.88888888888889,243.59259259259264,507.78074548907887,Unknown Boxの開き方,角元明日香、諏訪彩花、郁原ゆう、田村奈央、斉藤佑圭
2,25,19,8.0,15.407407407407408,259.00000000000006,523.1881528964863,解夏傀儡,原嶋あかり、髙橋ミナミ、阿部里果、渡部恵子
2,26,3,10.0,19.629629629629626,278.6296296296297,542.8177825261159,Sing a Wing Song,種田梨沙
2,27,1,10.0,20.0,298.6296296296297,562.8177825261159,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
