Day,曲順,候補曲ID,披露期待ポイント,曲順補正済み披露期待ポイント,日付別補正済みポイント累計,補正済みポイント累計,楽曲名,キャスト
1,1,155,3.0,3.1111111111111107,3.1111111111111107,3.1111111111111107,未来飛行,山崎はるか
1,2,109,4.0,4.296296296296296,7.4074074074074066,7.4074074074074066,STANDING ALIVE,角元明日香、中村温姫、近藤唯、山口立花子
1,3,77,5.0,5.555555555555555,12.962962962962962,12.962962962962962,バトンタッチ,麻倉もも、小笠原早紀、駒形友梨、原嶋あかり、桐谷蝶々
1,4,71,5.0,5.7407407407407405,18.703703703703702,18.703703703703702,Home is a coming now!,渡部優衣
1,5,69,5.0,5.925925925925926,24.629629629629626,24.629629629629626,Come on a Tea Party!,麻倉もも
1,6,75,5.0,6.111111111111112,30.740740740740737,30.740740740740737,たんけんぼうけん☆ハイホー隊,稲川英里
1,7,38,6.0,7.555555555555555,38.29629629629629,38.29629629629629,Bonnes! Bonnes!! Vacances!!!,Machico、大関英里、浜崎奈々
1,8,47,6.0,7.777777777777778,46.07407407407407,46.07407407407407,WHY?,山口立花子
1,9,46,6.0,8.0,54.07407407407407,54.07407407407407,vivid color,駒形友梨
1,10,51,6.0,8.222222222222221,62.29629629629629,62.29629629629629,ゲキテキ！ムテキ！恋したい！,角元明日香、中村温姫、原嶋あかり
1,11,49,6.0,8.444444444444445,70.74074074074073,70.74074074074073,はぴ！やば！まいまいんど！,夏川椎菜、田村奈央、愛美
1,12,50,6.0,8.666666666666666,79.4074074074074,79.4074074074074,カンパリーナ♡,野村香菜子、末柄里恵、平山笑美
1,13,39,6.0,8.88888888888889,88.29629629629629,88.29629629629629,CHEER UP! HEARTS UP!,夏川椎菜、木戸衣吹、愛美
1,14,63,6.0,9.11111111111111,97.4074074074074,97.4074074074074,矛盾の月,小岩井ことり、郁原ゆう、南早紀
1,15,33,6.5,10.11111111111111,107.51851851851852,107.51851851851852,Do the IDOL!! 〜断崖絶壁チュパカブラ〜,Machico、伊藤美来、小岩井ことり、郁原ゆう、斉藤佑圭
1,16,28,7.0,11.148148148148149,118.66666666666667,118.66666666666667,ビギナーズ☆ストライク,斉藤佑圭
1,17,27,7.0,11.407407407407408,130.07407407407408,130.07407407407408,エスケープ,藤井ゆきよ、愛美
1,18,22,7.0,11.666666666666666,141.74074074074073,141.74074074074073,...In The Name Of。 ...LOVE?,阿部里果
1,19,29,7.0,11.925925925925926,153.66666666666666,153.66666666666666,空想文学少女,伊藤美来
1,20,25,7.0,12.185185185185185,165.85185185185185,165.85185185185185,piece of cake,雨宮天、平山笑美
1,21,26,7.0,12.444444444444443,178.2962962962963,178.2962962962963,あのね、聞いてほしいことがあるんだ,田村奈央
1,22,23,7.0,12.703703703703704,191.0,191.0,Cut. Cut. Cut.,阿部里果、渡部恵子
1,23,21,7.6923076923076925,14.245014245014245,205.24501424501423,205.24501424501423,サウンド・オブ・ビギニング,Machico、麻倉もも、中村温姫、渡部優衣、野村香菜子、稲川英里、桐谷蝶々、渡部恵子
1,24,20,7.6923076923076925,14.52991452991453,219.77492877492875,219.77492877492875,オレンジ・エピソード,大関英里、駒形友梨、小岩井ことり、雨宮天、木戸衣吹、浜崎奈々、斉藤佑圭、南早紀
1,25,12,8.25,15.88888888888889,235.66381766381764,235.66381766381764,クルリウタ,角元明日香、小笠原早紀、雨宮天、野村香菜子、香里有佐
1,26,13,8.25,16.194444444444443,251.85826210826207,251.85826210826207,花びらメモリーズ,大関英里、藤井ゆきよ、渡部恵子、南早紀
1,27,11,8.333333333333334,16.666666666666668,268.52492877492875,268.52492877492875,Like twinkling STARS,山崎はるか、藤井ゆきよ、小笠原早紀、原嶋あかり、郁原ゆう、末柄里恵、近藤唯、山口立花子、香里有佐
2,1,128,4.0,4.148148148148148,4.148148148148148,272.6730769230769,恋心マスカレード,野村香菜子
2,2,116,4.0,4.296296296296296,8.444444444444443,276.9693732193732,オーディナリィ・クローバー,田所あずさ、夏川椎菜、桐谷蝶々、山口立花子、香里有佐
2,3,87,4.5,5.0,13.444444444444443,281.9693732193732,KING of SPADE,小笠原早紀、末柄里恵、南早紀
2,4,131,4.0,4.592592592592593,18.037037037037035,286.5619658119658,餞の鳥,田所あずさ、愛美
2,5,147,3.0,3.5555555555555554,21.592592592592588,290.11752136752136,サンリズム・オーケストラ♪,Machico、角元明日香、大関英里、夏川椎菜、中村温姫、原嶋あかり、郁原ゆう、田村奈央、木戸衣吹、渡部優衣、浜崎奈々、山口立花子、香里有佐
2,6,83,4.875,5.958333333333334,27.550925925925924,296.0758547008547,Marionetteは眠らない,Machico、平山笑美、愛美
2,7,72,5.0,6.296296296296297,33.84722222222222,302.372150997151,P.S I Love You,小岩井ことり、野村香菜子、近藤唯
2,8,67,5.2,6.7407407407407405,40.58796296296296,309.11289173789174,シークレットジュエル 〜魅惑の金剛石〜,山崎はるか、桐谷蝶々、渡部恵子、香里有佐
2,9,43,6.0,8.0,48.58796296296296,317.11289173789174,Precious Grain,田所あずさ
2,10,52,6.0,8.222222222222221,56.81018518518518,325.335113960114,ショコラブル＊イブ,山崎はるか、藤井ゆきよ、小笠原早紀、夏川椎菜、駒形友梨
2,11,58,6.0,8.444444444444445,65.25462962962963,333.77955840455843,創造は始まりの風を連れて,麻倉もも、中村温姫、伊藤美来、村川梨衣、小岩井ことり
2,12,64,6.0,8.666666666666666,73.9212962962963,342.4462250712251,赤い世界が消える頃,大関英里、木戸衣吹、阿部里果、近藤唯、平山笑美
2,13,37,6.4,9.481481481481481,83.40277777777779,351.9277065527066,紙・心・ペン・心 - SHISHINPENSHIN -,駒形友梨、村川梨衣、浜崎奈々、平山笑美
2,14,34,6.4,9.71851851851852,93.12129629629631,361.6462250712251,Clover's Cry 〜神と神降ろしの少女〜,田村奈央、渡部優衣、髙橋ミナミ、稲川英里
2,15,31,6.666666666666667,10.37037037037037,103.49166666666667,372.0165954415955,聖ミリオン女学園校歌,近藤唯、斉藤佑圭
2,16,24,7.0,11.148148148148149,114.63981481481483,383.16474358974364,Decided,諏訪彩花、髙橋ミナミ
2,17,19,8.0,13.037037037037038,127.67685185185186,396.20178062678065,解夏傀儡,原嶋あかり、髙橋ミナミ、阿部里果、渡部恵子
2,18,18,8.0,13.333333333333332,141.0101851851852,409.53511396011396,夢みがちBride,上田麗奈、渡部優衣、桐谷蝶々、阿部里果
2,19,15,8.0,13.62962962962963,154.63981481481483,423.1647435897436,Vacation VS Summer 〜ナツとヤスミのアンビバレント！〜,諏訪彩花、稲川英里、浜崎奈々、南早紀
2,20,3,10.0,17.40740740740741,172.04722222222225,440.57215099715097,Sing a Wing Song,種田梨沙
2,21,10,10.0,17.77777777777778,189.82500000000002,458.34992877492874,ミステイク・マーダー！,山崎はるか、種田梨沙、伊藤美来、雨宮天、末柄里恵
2,22,6,10.0,18.14814814814815,207.97314814814817,476.4980769230769,アイドルは、かく語りき,村川梨衣
2,23,8,10.0,18.51851851851852,226.49166666666667,495.0165954415954,オレンジノキオク,種田梨沙、藤井ゆきよ、伊藤美来、稲川英里、末柄里恵
2,24,1,10.0,18.88888888888889,245.38055555555556,513.9054843304843,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
2,25,4,10.0,19.25925925925926,264.6398148148148,533.1647435897436,Unknown Boxの開き方,角元明日香、諏訪彩花、郁原ゆう、田村奈央、斉藤佑圭
2,26,2,10.0,19.629629629629626,284.26944444444445,552.7943732193733,Dual Style Idol,戸田めぐみ
2,27,9,10.0,20.0,304.26944444444445,572.7943732193733,美！美！美！ビルドUP!!,上田麗奈
