Day,曲順,候補曲ID,披露期待ポイント,曲順補正済み披露期待ポイント,日付別補正済みポイント累計,補正済みポイント累計,楽曲名,キャスト
1,1,1,10.0,10.37037037037037,10.37037037037037,10.37037037037037,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,2,1,10.0,10.74074074074074,21.11111111111111,21.11111111111111,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,3,1,10.0,11.11111111111111,32.22222222222222,32.22222222222222,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,4,1,10.0,11.481481481481481,43.7037037037037,43.7037037037037,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,5,1,10.0,11.851851851851851,55.55555555555556,55.55555555555556,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,6,1,10.0,12.222222222222223,67.77777777777779,67.77777777777779,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,7,1,10.0,12.592592592592593,80.37037037037038,80.37037037037038,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,8,1,10.0,12.962962962962962,93.33333333333334,93.33333333333334,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,9,1,10.0,13.333333333333332,106.66666666666667,106.66666666666667,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,10,1,10.0,13.703703703703702,120.37037037037038,120.37037037037038,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,11,1,10.0,14.074074074074074,134.44444444444446,134.44444444444446,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,12,1,10.0,14.444444444444445,148.8888888888889,148.8888888888889,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,13,1,10.0,14.814814814814813,163.70370370370372,163.70370370370372,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,14,1,10.0,15.185185185185187,178.8888888888889,178.8888888888889,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,15,1,10.0,15.555555555555555,194.44444444444446,194.44444444444446,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,16,1,10.0,15.925925925925926,210.37037037037038,210.37037037037038,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,17,1,10.0,16.296296296296298,226.66666666666669,226.66666666666669,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,18,1,10.0,16.666666666666664,243.33333333333334,243.33333333333334,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,19,1,10.0,17.037037037037038,260.3703703703704,260.3703703703704,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,20,1,10.0,17.40740740740741,277.77777777777777,277.77777777777777,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,21,1,10.0,17.77777777777778,295.55555555555554,295.55555555555554,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,22,1,10.0,18.14814814814815,313.7037037037037,313.7037037037037,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,23,1,10.0,18.51851851851852,332.22222222222223,332.22222222222223,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,24,1,10.0,18.88888888888889,351.11111111111114,351.11111111111114,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,25,1,10.0,19.25925925925926,370.3703703703704,370.3703703703704,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,26,1,10.0,19.629629629629626,390.0,390.0,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
1,27,1,10.0,20.0,410.0,410.0,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
