Day,曲順,候補曲ID,披露期待ポイント,曲順補正済み披露期待ポイント,日付別補正済みポイント累計,補正済みポイント累計,楽曲名,キャスト
2,15,19,8.0,12.444444444444445,100.13148148148147,357.94962013295356,解夏傀儡,原嶋あかり、髙橋ミナミ、阿部里果、渡部恵子
2,16,60,6.0,9.555555555555555,109.68703703703703,367.5051756885091,春風満帆スターティング <req.>,田所あずさ、浜崎奈々、斉藤佑圭
2,17,58,6.0,9.777777777777779,119.46481481481482,377.28295346628687,創造は始まりの風を連れて,麻倉もも、中村温姫、伊藤美来、村川梨衣、小岩井ことり
2,18,12,8.25,13.749999999999998,133.21481481481482,391.03295346628687,クルリウタ,角元明日香、小笠原早紀、雨宮天、野村香菜子、香里有佐
2,19,18,8.0,13.62962962962963,146.84444444444443,404.6625830959165,夢みがちBride,上田麗奈、渡部優衣、桐谷蝶々、阿部里果
2,20,15,8.0,13.925925925925926,160.77037037037036,418.5885090218424,Vacation VS Summer 〜ナツとヤスミのアンビバレント！〜,諏訪彩花、稲川英里、浜崎奈々、南早紀
2,21,7,10.0,17.77777777777778,178.54814814814813,436.3662867996202,エンダーエンダー,Machico、麻倉もも、中村温姫、戸田めぐみ、平山笑美
2,22,10,10.0,18.14814814814815,196.69629629629628,454.51443494776834,ミステイク・マーダー！ <req.>,山崎はるか、種田梨沙、伊藤美来、雨宮天、末柄里恵
2,23,9,10.0,18.51851851851852,215.21481481481482,473.03295346628687,美！美！美！ビルドUP!!,上田麗奈
2,24,4,10.0,18.88888888888889,234.1037037037037,491.9218423551758,Unknown Boxの開き方 <req.>,角元明日香、諏訪彩花、郁原ゆう、田村奈央、斉藤佑圭
2,25,37,6.4,12.325925925925928,246.42962962962963,504.2477682811017,紙・心・ペン・心 - SHISHINPENSHIN -,駒形友梨、村川梨衣、浜崎奈々、平山笑美
2,26,8,10.0,19.629629629629626,266.05925925925925,523.8773979107314,オレンジノキオク,種田梨沙、藤井ゆきよ、伊藤美来、稲川英里、末柄里恵
2,27,1,10.0,20.0,286.05925925925925,543.8773979107314,Clover Days <req.>,麻倉もも、上田麗奈、雨宮天、木戸衣吹
